,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
316,jsat,32201 (2.55-2.77),34165 (3.52-3.70),112698.4130859375,,25.94,,9.59389,0.0,,7.05,29.71,7.32,18.8646,13.2777,0.0,,3.77,
508,jsat,32225 (2.70-3.00),32238 (4.63-5.06),113137.97257995605,1.67,1.79,0.44,9.48025,3.49116,,6.84,17.97,7.55,9.47207,0.0,0.177642,8.51,19.76,7.99
513,jsat,32225 (2.70-3.00),32239 (4.56-4.95),113296.70266723633,1.66,3.07,0.84,9.48025,3.49116,,6.84,17.97,7.55,9.47235,0.0,0.10587,8.5,14.9,8.39
514,jsat,32225 (2.70-3.00),32239 (5.80-6.10),113479.85282897949,1.91,7.1,1.47,9.48025,3.49116,,6.84,17.97,7.55,9.46983,0.0,0.0811663,8.75,10.87,9.02
506,jsat,32225 (2.70-3.00),32237 (3.74-4.01),113565.32293701172,1.74,5.49,1.54,9.48025,3.49116,,6.84,17.97,7.55,9.4875,0.0,0.0881912,8.58,12.48,9.09
1215,jsat,34165 (2.00-2.33),34189 (4.25-4.50),113577.53857421875,,2.16,0.94,18.8512,0.0243271,0.0,,17.97,6.5,18.8358,7.42697,0.0,15.09,20.13,7.44
505,jsat,32225 (2.70-3.00),32237 (2.37-2.98),113638.5830078125,1.63,6.19,0.25,9.48025,3.49116,,6.84,17.97,7.55,9.48679,0.0,0.0285357,8.47,24.16,7.8
510,jsat,32225 (2.70-3.00),32238 (6.40-6.80),113650.79302978516,1.64,2.97,0.38,9.48025,3.49116,,6.84,17.97,7.55,9.4666,0.0,0.0482738,8.48,20.94,7.93
499,jsat,32225 (2.70-3.00),32234 (5.10-5.55),113833.94319152832,5.73,10.21,1.27,9.48025,3.49116,,6.84,17.97,7.55,25.5233,0.0,0.0506868,12.57,7.76,8.82
498,jsat,32225 (2.70-3.00),32234 (4.69-4.94),113846.15321350098,5.55,12.69,2.24,9.48025,3.49116,,6.84,17.97,7.55,25.5276,0.0,0.0676609,12.39,5.28,9.79
671,jsat,32228 (3.72-4.00),34189 (6.25-6.50),114041.50938415527,2.92,5.6,0.71,25.7514,4.76522,,11.99,24.65,7.91,18.8269,13.0138,0.0,14.91,19.05,7.2
496,jsat,32225 (2.70-3.00),32233 (5.05-5.33),114358.974609375,5.04,2.2,1.32,9.48025,3.49116,,6.84,17.97,7.55,25.747,0.0,1.9545,11.88,20.17,8.87
1228,jsat,34188 (2.24-2.41),34189 (4.25-4.50),117728.94091796875,0.88,20.98,0.45,18.8204,0.0298251,0.0,15.97,41.11,7.89,18.8358,7.42697,0.0,15.09,20.13,7.44
93,jsat,28767 (5.90-6.31),34188 (4.04-4.20),118437.11474609375,10.72,0.96,3.23,2.15433,0.0,,4.28,11.98,5.13,18.8332,4.51371,0.0,15.0,12.94,8.36
417,jsat,32201 (4.55-4.81),32233 (3.81-4.00),118461.55078125,2.72,3.76,0.17,19.1003,0.0,,9.65,25.35,7.74,25.7632,0.0,0.493743,12.37,29.11,7.91
554,jsat,32225 (3.52-3.70),34165 (2.00-2.33),119059.8203125,,1.84,1.25,19.1133,3.47633,,6.96,16.13,7.75,18.8512,0.0243271,0.0,,17.97,6.5
629,jsat,32225 (5.52-5.95),34165 (3.52-3.70),119536.0263671875,,21.63,,9.65691,3.46728,,9.43,25.4,7.63,18.8646,13.2777,0.0,,3.77,
409,jsat,32201 (4.55-4.81),32225 (2.70-3.00),120586.072265625,2.81,7.38,0.19,19.1003,0.0,,9.65,25.35,7.74,9.48025,3.49116,,6.84,17.97,7.55
452,jsat,32201 (5.90-6.20),32225 (4.52-4.95),121135.53125,0.12,18.74,0.43,9.6541,0.0,,9.55,40.11,7.37,19.1233,3.4687,,9.43,21.37,7.8
95,jsat,28767 (5.90-6.31),34188 (4.90-5.06),121489.61767578125,10.49,2.64,3.2,2.15433,0.0,,4.28,11.98,5.13,18.8245,6.73915,0.0,14.77,9.34,8.33
98,jsat,28767 (5.90-6.31),34189 (5.25-5.50),122771.6728515625,10.64,7.57,2.37,2.15433,0.0,,4.28,11.98,5.13,18.8304,10.1737,0.0,14.92,19.55,7.5
822,jsat,32233 (5.05-5.33),34165 (2.00-2.33),123589.7421875,,2.2,2.37,25.747,0.0,1.9545,11.88,20.17,8.87,18.8512,0.0243271,0.0,,17.97,6.5
446,jsat,32201 (4.55-4.81),34189 (2.87-3.20),125006.087890625,6.15,0.95,0.37,19.1003,0.0,,9.65,25.35,7.74,18.8352,5.00709,0.0,15.8,24.4,7.37
1223,jsat,34165 (3.52-3.70),34189 (2.87-3.20),125091.5830078125,,20.63,,18.8646,13.2777,0.0,,3.77,,18.8352,5.00709,0.0,15.8,24.4,7.37
956,jsat,32235 (4.03-5.00),34188 (4.04-4.20),126129.42176818848,1.32,7.24,0.87,25.5597,0.0,0.934225,13.68,20.18,7.49,18.8332,4.51371,0.0,15.0,12.94,8.36
501,jsat,32225 (2.70-3.00),32235 (4.03-5.00),126544.56629943848,6.84,2.21,0.06,9.48025,3.49116,,6.84,17.97,7.55,25.5597,0.0,0.934225,13.68,20.18,7.49
89,jsat,28767 (5.90-6.31),34165 (2.00-2.33),126727.71630859375,,5.99,1.37,2.15433,0.0,,4.28,11.98,5.13,18.8512,0.0243271,0.0,,17.97,6.5
139,jsat,30506 (3.21-3.27),34188 (4.04-4.20),127753.35302734375,3.97,13.41,2.8,38.314,21.1985,,18.97,-0.47,11.16,18.8332,4.51371,0.0,15.0,12.94,8.36
515,jsat,32225 (2.70-3.00),32238 (3.58-3.84),127753.35737609863,1.65,4.18,0.29,9.48025,3.49116,,6.84,17.97,7.55,9.47125,0.0,0.0842352,8.49,22.15,7.84
1202,jsat,32239 (2.11-2.47),34188 (4.04-4.20),128315.01612854004,6.47,17.47,1.03,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.8332,4.51371,0.0,15.0,12.94,8.36
94,jsat,28767 (5.90-6.31),34188 (4.28-4.45),129108.6689453125,10.99,3.13,3.3,2.15433,0.0,,4.28,11.98,5.13,18.8255,4.51156,0.0,15.27,15.11,8.43
958,jsat,32235 (4.03-5.00),34188 (4.90-5.06),129181.92469787598,1.09,10.84,0.84,25.5597,0.0,0.934225,13.68,20.18,7.49,18.8245,6.73915,0.0,14.77,9.34,8.33
1191,jsat,32238 (3.58-3.84),34188 (4.04-4.20),130231.98530578613,6.51,9.21,0.52,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8332,4.51371,0.0,15.0,12.94,8.36
511,jsat,32225 (2.70-3.00),32239 (3.20-3.40),130952.380859375,1.61,4.49,0.41,9.48025,3.49116,,6.84,17.97,7.55,9.47453,0.0,0.0793621,8.45,22.46,7.96
1204,jsat,32239 (2.11-2.47),34188 (4.90-5.06),131367.51905822754,6.24,21.07,1.0,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.8245,6.73915,0.0,14.77,9.34,8.33
48,jsat,28767 (2.00-2.50),34189 (5.25-5.50),133028.0830078125,10.88,3.67,1.6,1.34941,0.0,,4.04,15.88,5.9,18.8304,10.1737,0.0,14.92,19.55,7.5
502,jsat,32225 (2.70-3.00),32235 (5.55-5.98),133211.2331085205,6.82,1.92,0.07,9.48025,3.49116,,6.84,17.97,7.55,25.5361,0.0,0.926972,13.66,19.89,7.48
1193,jsat,32238 (3.58-3.84),34188 (4.90-5.06),133284.48823547363,6.28,12.81,0.49,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8245,6.73915,0.0,14.77,9.34,8.33
54,jsat,28767 (5.90-6.31),32201 (2.55-2.77),133296.7001953125,2.77,17.73,2.19,2.15433,0.0,,4.28,11.98,5.13,9.59389,0.0,,7.05,29.71,7.32
497,jsat,32225 (2.70-3.00),32234 (3.50-3.70),133296.70320129395,6.5,0.77,1.24,9.48025,3.49116,,6.84,17.97,7.55,25.546,0.0,2.14927,13.34,18.74,8.79
503,jsat,32225 (2.70-3.00),32235 (6.07-6.42),133443.2233581543,6.65,1.37,0.06,9.48025,3.49116,,6.84,17.97,7.55,25.5268,0.0,0.862729,13.49,19.34,7.61
141,jsat,30506 (3.21-3.27),34188 (4.90-5.06),134126.98095703125,4.2,9.81,2.83,38.314,21.1985,,18.97,-0.47,11.16,18.8245,6.73915,0.0,14.77,9.34,8.33
39,jsat,28767 (2.00-2.50),34165 (2.00-2.33),138058.607421875,,2.09,0.6,1.34941,0.0,,4.04,15.88,5.9,18.8512,0.0243271,0.0,,17.97,6.5
764,jsat,32228 (6.20-6.48),34188 (4.04-4.20),138217.3334350586,3.48,8.85,0.4,25.7023,12.8457,,11.52,21.79,7.96,18.8332,4.51371,0.0,15.0,12.94,8.36
44,jsat,28767 (2.00-2.50),34188 (4.28-4.45),138998.7783203125,11.23,0.77,2.53,1.34941,0.0,,4.04,15.88,5.9,18.8255,4.51156,0.0,15.27,15.11,8.43
961,jsat,32235 (4.03-5.00),34189 (5.25-5.50),139658.11952209473,1.24,0.63,0.01,25.5597,0.0,0.934225,13.68,20.18,7.49,18.8304,10.1737,0.0,14.92,19.55,7.5
952,jsat,32235 (4.03-5.00),34165 (2.00-2.33),140158.72938537598,,2.21,0.99,25.5597,0.0,0.934225,13.68,20.18,7.49,18.8512,0.0243271,0.0,,17.97,6.5
138,jsat,30506 (3.21-3.27),34188 (3.25-3.42),140732.59716796875,2.73,24.3,3.08,38.314,21.1985,,18.97,-0.47,11.16,18.8302,2.66714,0.0,16.24,23.83,8.08
1196,jsat,32238 (3.58-3.84),34189 (5.25-5.50),140866.91059875488,6.43,2.6,0.34,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8304,10.1737,0.0,14.92,19.55,7.5
766,jsat,32228 (6.20-6.48),34188 (4.90-5.06),141269.8363647461,3.25,12.45,0.37,25.7023,12.8457,,11.52,21.79,7.96,18.8245,6.73915,0.0,14.77,9.34,8.33
561,jsat,32225 (3.52-3.70),34189 (2.87-3.20),141721.595703125,8.84,8.27,0.38,19.1133,3.47633,,6.96,16.13,7.75,18.8352,5.00709,0.0,15.8,24.4,7.37
516,jsat,32225 (2.70-3.00),32239 (2.11-2.47),141978.02296447754,1.69,12.44,0.22,9.48025,3.49116,,6.84,17.97,7.55,9.47128,0.0,0.0275171,8.53,30.41,7.33
1207,jsat,32239 (2.11-2.47),34189 (5.25-5.50),142319.9023590088,6.39,10.86,0.17,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.8304,10.1737,0.0,14.92,19.55,7.5
1187,jsat,32238 (3.58-3.84),34165 (2.00-2.33),142332.11128234863,,4.18,1.34,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8512,0.0243271,0.0,,17.97,6.5
56,jsat,28767 (5.90-6.31),32201 (3.66-3.93),142649.57080078125,2.77,7.96,2.57,2.15433,0.0,,4.28,11.98,5.13,19.098,0.0,,7.05,19.94,7.7
1198,jsat,32239 (2.11-2.47),34165 (2.00-2.33),142661.78273010254,,12.44,0.83,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.8512,0.0243271,0.0,,17.97,6.5
4,jsat,28767 (2.00-2.50),32201 (2.55-2.77),142991.44970703125,3.01,13.83,1.42,1.34941,0.0,,4.04,15.88,5.9,9.59389,0.0,,7.05,29.71,7.32
1143,jsat,32239 (3.20-3.40),34188 (4.04-4.20),143174.59936523438,6.55,9.52,0.4,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8332,4.51371,0.0,15.0,12.94,8.36
569,jsat,32225 (4.52-4.95),32233 (3.81-4.00),143406.6015625,2.94,7.74,0.11,19.1233,3.4687,,9.43,21.37,7.8,25.7632,0.0,0.493743,12.37,29.11,7.91
829,jsat,32233 (5.05-5.33),34189 (2.87-3.20),143418.798828125,3.92,4.23,1.5,25.747,0.0,1.9545,11.88,20.17,8.87,18.8352,5.00709,0.0,15.8,24.4,7.37
1148,jsat,32239 (3.20-3.40),34189 (5.25-5.50),144065.93408203125,6.47,2.91,0.46,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8304,10.1737,0.0,14.92,19.55,7.5
408,jsat,32201 (3.66-3.93),34189 (6.25-6.50),144798.537109375,7.86,0.89,0.5,19.098,0.0,,7.05,19.94,7.7,18.8269,13.0138,0.0,14.91,19.05,7.2
441,jsat,32201 (4.55-4.81),34188 (2.24-2.41),145311.34765625,6.32,15.76,0.15,19.1003,0.0,,9.65,25.35,7.74,18.8204,0.0298251,0.0,15.97,41.11,7.89
448,jsat,32201 (4.55-4.81),34189 (5.25-5.50),145433.44189453125,5.27,5.8,0.24,19.1003,0.0,,9.65,25.35,7.74,18.8304,10.1737,0.0,14.92,19.55,7.5
957,jsat,32235 (4.03-5.00),34188 (4.28-4.45),145995.11561584473,1.59,5.07,0.94,25.5597,0.0,0.934225,13.68,20.18,7.49,18.8255,4.51156,0.0,15.27,15.11,8.43
1145,jsat,32239 (3.20-3.40),34188 (4.90-5.06),146227.10229492188,6.32,13.12,0.37,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8245,6.73915,0.0,14.77,9.34,8.33
444,jsat,32201 (4.55-4.81),34188 (4.28-4.45),146349.19189453125,5.62,10.24,0.69,19.1003,0.0,,9.65,25.35,7.74,18.8255,4.51156,0.0,15.27,15.11,8.43
769,jsat,32228 (6.20-6.48),34189 (5.25-5.50),146727.71673583984,3.4,2.24,0.46,25.7023,12.8457,,11.52,21.79,7.96,18.8304,10.1737,0.0,14.92,19.55,7.5
1192,jsat,32238 (3.58-3.84),34188 (4.28-4.45),147203.90669250488,6.78,7.04,0.59,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8255,4.51156,0.0,15.27,15.11,8.43
938,jsat,32235 (3.49-3.87),34189 (5.25-5.50),147264.95747375488,1.25,1.11,0.5,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8304,10.1737,0.0,14.92,19.55,7.5
399,jsat,32201 (3.66-3.93),34165 (3.52-3.70),147460.3193359375,,16.17,,19.098,0.0,,7.05,19.94,7.7,18.8646,13.2777,0.0,,3.77,
933,jsat,32235 (3.49-3.87),34188 (4.04-4.20),147667.88398742676,1.33,7.72,0.36,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8332,4.51371,0.0,15.0,12.94,8.36
190,jsat,30506 (3.53-3.71),34189 (5.25-5.50),147912.08752441406,4.07,21.94,5.1,38.3254,21.2135,,18.99,-2.39,12.6,18.8304,10.1737,0.0,14.92,19.55,7.5
494,jsat,32225 (2.70-3.00),32228 (6.20-6.48),148217.3383178711,4.68,3.82,0.41,9.48025,3.49116,,6.84,17.97,7.55,25.7023,12.8457,,11.52,21.79,7.96
282,jsat,30506 (4.93-5.03),34189 (5.25-5.50),148498.16931152344,2.85,23.35,6.38,38.2955,21.215,,17.77,-3.8,13.88,18.8304,10.1737,0.0,14.92,19.55,7.5
1120,jsat,32238 (5.72-6.08),34189 (5.25-5.50),148595.84869384766,6.46,3.03,0.66,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.8304,10.1737,0.0,14.92,19.55,7.5
1203,jsat,32239 (2.11-2.47),34188 (4.28-4.45),148656.8984527588,6.74,15.3,1.1,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.8255,4.51156,0.0,15.27,15.11,8.43
323,jsat,32201 (2.55-2.77),34189 (4.25-4.50),148693.52880859375,8.04,9.58,0.12,9.59389,0.0,,7.05,29.71,7.32,18.8358,7.42697,0.0,15.09,20.13,7.44
1139,jsat,32239 (3.20-3.40),34165 (2.00-2.33),148778.99829101562,,4.49,1.46,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8512,0.0243271,0.0,,17.97,6.5
760,jsat,32228 (6.20-6.48),34165 (2.00-2.33),148901.0980834961,,3.82,1.46,25.7023,12.8457,,11.52,21.79,7.96,18.8512,0.0243271,0.0,,17.97,6.5
299,jsat,32201 (2.55-2.77),32235 (4.03-5.00),149597.06629943848,6.63,9.53,0.17,9.59389,0.0,,7.05,29.71,7.32,25.5597,0.0,0.934225,13.68,20.18,7.49
1104,jsat,32238 (4.63-5.06),34189 (5.25-5.50),149633.69999694824,6.41,0.21,0.49,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8304,10.1737,0.0,14.92,19.55,7.5
1115,jsat,32238 (5.72-6.08),34188 (4.04-4.20),149658.1157836914,6.54,3.58,0.2,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.8332,4.51371,0.0,15.0,12.94,8.36
1172,jsat,32239 (4.56-4.95),34189 (5.25-5.50),150122.1003112793,6.42,4.65,0.89,9.47235,0.0,0.10587,8.5,14.9,8.39,18.8304,10.1737,0.0,14.92,19.55,7.5
1144,jsat,32239 (3.20-3.40),34188 (4.28-4.45),150402.93017578125,6.82,7.35,0.47,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8255,4.51156,0.0,15.27,15.11,8.43
6,jsat,28767 (2.00-2.50),32201 (3.66-3.93),150708.1787109375,3.01,4.06,1.8,1.34941,0.0,,4.04,15.88,5.9,19.098,0.0,,7.05,19.94,7.7
1184,jsat,32239 (5.80-6.10),34189 (5.25-5.50),150708.18083190918,6.17,8.68,1.52,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8304,10.1737,0.0,14.92,19.55,7.5
935,jsat,32235 (3.49-3.87),34188 (4.90-5.06),150720.38691711426,1.1,11.32,0.33,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8245,6.73915,0.0,14.77,9.34,8.33
984,jsat,32235 (5.55-5.98),34189 (5.25-5.50),150769.23091125488,1.26,0.34,0.02,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8304,10.1737,0.0,14.92,19.55,7.5
313,jsat,32201 (2.55-2.77),32238 (3.58-3.84),150805.85737609863,1.44,7.56,0.52,9.59389,0.0,,7.05,29.71,7.32,9.47125,0.0,0.0842352,8.49,22.15,7.84
859,jsat,32234 (3.50-3.70),34189 (5.25-5.50),150830.28102111816,1.58,0.81,1.29,25.546,0.0,2.14927,13.34,18.74,8.79,18.8304,10.1737,0.0,14.92,19.55,7.5
1051,jsat,32237 (2.37-2.98),34189 (5.25-5.50),150830.28103637695,6.45,4.61,0.3,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8304,10.1737,0.0,14.92,19.55,7.5
1030,jsat,32235 (6.49-6.84),34189 (5.25-5.50),150854.7010192871,1.03,2.57,0.21,25.5133,0.0,0.274347,13.89,22.12,7.29,18.8304,10.1737,0.0,14.92,19.55,7.5
1088,jsat,32238 (2.46-2.72),34189 (5.25-5.50),150952.3811187744,6.38,8.32,0.01,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.8304,10.1737,0.0,14.92,19.55,7.5
1136,jsat,32238 (6.40-6.80),34189 (5.25-5.50),150989.01118469238,6.44,1.39,0.43,9.4666,0.0,0.0482738,8.48,20.94,7.93,18.8304,10.1737,0.0,14.92,19.55,7.5
703,jsat,32228 (4.42-4.72),34189 (5.25-5.50),151062.27125549316,2.98,3.88,0.47,25.7448,7.0675,,11.94,23.43,7.97,18.8304,10.1737,0.0,14.92,19.55,7.5
1007,jsat,32235 (6.07-6.42),34189 (5.25-5.50),151123.32131958008,1.43,0.21,0.11,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8304,10.1737,0.0,14.92,19.55,7.5
500,jsat,32225 (2.70-3.00),32235 (3.49-3.87),151221.001663208,6.83,2.69,0.45,9.48025,3.49116,,6.84,17.97,7.55,25.5696,0.0,0.962967,13.67,20.66,8.0
278,jsat,30506 (4.93-5.03),34188 (4.28-4.45),151257.63024902344,2.5,18.91,5.45,38.2955,21.215,,17.77,-3.8,13.88,18.8255,4.51156,0.0,15.27,15.11,8.43
1160,jsat,32239 (3.90-4.20),34189 (5.25-5.50),151257.63143920898,6.53,0.88,0.61,9.47201,0.0,0.122662,8.39,18.67,8.11,18.8304,10.1737,0.0,14.92,19.55,7.5
915,jsat,32234 (5.10-5.55),34189 (5.25-5.50),151318.68147277832,2.35,11.79,1.32,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8304,10.1737,0.0,14.92,19.55,7.5
887,jsat,32234 (4.69-4.94),34189 (5.25-5.50),151330.89149475098,2.53,14.27,2.29,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8304,10.1737,0.0,14.92,19.55,7.5
636,jsat,32225 (5.52-5.95),34189 (4.25-4.50),151489.62451171875,5.66,5.27,0.19,9.65691,3.46728,,9.43,25.4,7.63,18.8358,7.42697,0.0,15.09,20.13,7.44
509,jsat,32225 (2.70-3.00),32238 (5.72-6.08),151892.5523071289,1.62,1.45,0.61,9.48025,3.49116,,6.84,17.97,7.55,9.46889,0.0,0.0927535,8.46,16.52,8.16
929,jsat,32235 (3.49-3.87),34165 (2.00-2.33),151904.761428833,,2.69,1.5,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8512,0.0243271,0.0,,17.97,6.5
1100,jsat,32238 (4.63-5.06),34188 (4.28-4.45),152014.65190124512,6.76,4.65,0.44,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8255,4.51156,0.0,15.27,15.11,8.43
1168,jsat,32239 (4.56-4.95),34188 (4.28-4.45),152283.27206420898,6.77,0.21,0.04,9.47235,0.0,0.10587,8.5,14.9,8.39,18.8255,4.51156,0.0,15.27,15.11,8.43
1111,jsat,32238 (5.72-6.08),34165 (2.00-2.33),152576.3120727539,,1.45,1.66,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.8512,0.0243271,0.0,,17.97,6.5
736,jsat,32228 (5.22-5.50),34189 (5.25-5.50),152576.31280517578,3.11,1.69,0.53,25.7248,9.63407,,11.81,21.24,8.03,18.8304,10.1737,0.0,14.92,19.55,7.5
731,jsat,32228 (5.22-5.50),34188 (4.04-4.20),152600.72882080078,3.19,8.3,0.33,25.7248,9.63407,,11.81,21.24,8.03,18.8332,4.51371,0.0,15.0,12.94,8.36
1095,jsat,32238 (4.63-5.06),34165 (2.00-2.33),152673.99235534668,,1.79,1.49,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8512,0.0243271,0.0,,17.97,6.5
1117,jsat,32238 (5.72-6.08),34188 (4.90-5.06),152710.6187133789,6.31,7.18,0.17,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.8245,6.73915,0.0,14.77,9.34,8.33
1180,jsat,32239 (5.80-6.10),34188 (4.28-4.45),152771.67301940918,6.52,4.24,0.59,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8255,4.51156,0.0,15.27,15.11,8.43
980,jsat,32235 (5.55-5.98),34188 (4.28-4.45),152832.72309875488,1.61,4.78,0.95,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8255,4.51156,0.0,15.27,15.11,8.43
934,jsat,32235 (3.49-3.87),34188 (4.28-4.45),152844.93257141113,1.6,5.55,0.43,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8255,4.51156,0.0,15.27,15.11,8.43
1116,jsat,32238 (5.72-6.08),34188 (4.28-4.45),152857.14263916016,6.81,1.41,0.27,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.8255,4.51156,0.0,15.27,15.11,8.43
855,jsat,32234 (3.50-3.70),34188 (4.28-4.45),152893.77320861816,1.93,3.63,0.36,25.546,0.0,2.14927,13.34,18.74,8.79,18.8255,4.51156,0.0,15.27,15.11,8.43
1047,jsat,32237 (2.37-2.98),34188 (4.28-4.45),152893.77322387695,6.8,9.05,0.63,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8255,4.51156,0.0,15.27,15.11,8.43
1026,jsat,32235 (6.49-6.84),34188 (4.28-4.45),152967.03274536133,1.38,7.01,1.14,25.5133,0.0,0.274347,13.89,22.12,7.29,18.8255,4.51156,0.0,15.27,15.11,8.43
1025,jsat,32235 (6.49-6.84),34188 (4.04-4.20),152991.44921875,1.11,9.18,1.07,25.5133,0.0,0.274347,13.89,22.12,7.29,18.8332,4.51371,0.0,15.0,12.94,8.36
979,jsat,32235 (5.55-5.98),34188 (4.04-4.20),153015.86921691895,1.34,6.95,0.88,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8332,4.51371,0.0,15.0,12.94,8.36
1084,jsat,32238 (2.46-2.72),34188 (4.28-4.45),153015.8733062744,6.73,12.76,0.94,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.8255,4.51156,0.0,15.27,15.11,8.43
1163,jsat,32239 (4.56-4.95),34165 (2.00-2.33),153052.50259399414,,3.07,1.89,9.47235,0.0,0.10587,8.5,14.9,8.39,18.8512,0.0243271,0.0,,17.97,6.5
1132,jsat,32238 (6.40-6.80),34188 (4.28-4.45),153052.50337219238,6.79,5.83,0.5,9.4666,0.0,0.0482738,8.48,20.94,7.93,18.8255,4.51156,0.0,15.27,15.11,8.43
854,jsat,32234 (3.50-3.70),34188 (4.04-4.20),153064.70933532715,1.66,5.8,0.43,25.546,0.0,2.14927,13.34,18.74,8.79,18.8332,4.51371,0.0,15.0,12.94,8.36
1046,jsat,32237 (2.37-2.98),34188 (4.04-4.20),153064.70935058594,6.53,11.22,0.56,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8332,4.51371,0.0,15.0,12.94,8.36
765,jsat,32228 (6.20-6.48),34188 (4.28-4.45),153064.71282958984,3.75,6.68,0.47,25.7023,12.8457,,11.52,21.79,7.96,18.8255,4.51156,0.0,15.27,15.11,8.43
507,jsat,32225 (2.70-3.00),32238 (2.46-2.72),153076.92350769043,1.7,9.9,0.06,9.48025,3.49116,,6.84,17.97,7.55,9.47367,0.0,0.0287791,8.54,27.87,7.49
504,jsat,32225 (2.70-3.00),32235 (6.49-6.84),153076.92352294922,7.05,4.15,0.26,9.48025,3.49116,,6.84,17.97,7.55,25.5133,0.0,0.274347,13.89,22.12,7.29
699,jsat,32228 (4.42-4.72),34188 (4.28-4.45),153125.76344299316,3.33,8.32,0.46,25.7448,7.0675,,11.94,23.43,7.97,18.8255,4.51156,0.0,15.27,15.11,8.43
1083,jsat,32238 (2.46-2.72),34188 (4.04-4.20),153186.8094329834,6.46,14.93,0.87,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.8332,4.51371,0.0,15.0,12.94,8.36
1003,jsat,32235 (6.07-6.42),34188 (4.28-4.45),153186.81350708008,1.78,4.23,0.82,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8255,4.51156,0.0,15.27,15.11,8.43
698,jsat,32228 (4.42-4.72),34188 (4.04-4.20),153272.2795562744,3.06,10.49,0.39,25.7448,7.0675,,11.94,23.43,7.97,18.8332,4.51371,0.0,15.0,12.94,8.36
1156,jsat,32239 (3.90-4.20),34188 (4.28-4.45),153321.12362670898,6.88,3.56,0.32,9.47201,0.0,0.122662,8.39,18.67,8.11,18.8255,4.51156,0.0,15.27,15.11,8.43
512,jsat,32225 (2.70-3.00),32239 (3.90-4.20),153333.33378601074,1.55,0.7,0.56,9.48025,3.49116,,6.84,17.97,7.55,9.47201,0.0,0.122662,8.39,18.67,8.11
911,jsat,32234 (5.10-5.55),34188 (4.28-4.45),153382.17366027832,2.7,7.35,0.39,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8255,4.51156,0.0,15.27,15.11,8.43
883,jsat,32234 (4.69-4.94),34188 (4.28-4.45),153394.38368225098,2.88,9.83,1.36,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8255,4.51156,0.0,15.27,15.11,8.43
1002,jsat,32235 (6.07-6.42),34188 (4.04-4.20),153431.00970458984,1.51,6.4,0.75,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8332,4.51371,0.0,15.0,12.94,8.36
