,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
207,jsat,30506 (3.53-3.71),32238 (6.40-6.80),9.223372036854776e+18,10.51,23.33,4.67,38.3254,21.2135,,18.99,-2.39,12.6,9.4666,0.0,0.0482738,8.48,20.94,7.93
314,jsat,30506 (4.93-5.03),32235 (6.07-6.42),9.223372036854776e+18,4.28,23.14,6.27,38.2955,21.215,,17.77,-3.8,13.88,25.5268,0.0,0.862729,13.49,19.34,7.61
208,jsat,30506 (3.53-3.71),32239 (3.20-3.40),9.223372036854776e+18,10.54,24.85,4.64,38.3254,21.2135,,18.99,-2.39,12.6,9.47453,0.0,0.0793621,8.45,22.46,7.96
209,jsat,30506 (3.53-3.71),32239 (3.90-4.20),9.223372036854776e+18,10.6,21.06,4.49,38.3254,21.2135,,18.99,-2.39,12.6,9.47201,0.0,0.122662,8.39,18.67,8.11
210,jsat,30506 (3.53-3.71),32239 (4.56-4.95),9.223372036854776e+18,10.49,17.29,4.21,38.3254,21.2135,,18.99,-2.39,12.6,9.47235,0.0,0.10587,8.5,14.9,8.39
211,jsat,30506 (3.53-3.71),32239 (5.80-6.10),9.223372036854776e+18,10.24,13.26,3.58,38.3254,21.2135,,18.99,-2.39,12.6,9.46983,0.0,0.0811663,8.75,10.87,9.02
212,jsat,30506 (3.53-3.71),32238 (3.58-3.84),9.223372036854776e+18,10.5,24.54,4.76,38.3254,21.2135,,18.99,-2.39,12.6,9.47125,0.0,0.0842352,8.49,22.15,7.84
213,jsat,30506 (3.53-3.71),32239 (2.11-2.47),9.223372036854776e+18,10.46,32.8,5.27,38.3254,21.2135,,18.99,-2.39,12.6,9.47128,0.0,0.0275171,8.53,30.41,7.33
194,jsat,30506 (3.53-3.71),32234 (3.50-3.70),9.223372036854776e+18,5.65,21.13,3.81,38.3254,21.2135,,18.99,-2.39,12.6,25.546,0.0,2.14927,13.34,18.74,8.79
316,jsat,30506 (4.93-5.03),32237 (2.37-2.98),9.223372036854776e+18,9.3,27.96,6.08,38.2955,21.215,,17.77,-3.8,13.88,9.48679,0.0,0.0285357,8.47,24.16,7.8
1577,jsat,32239 (4.56-4.95),32932 (5.50-5.91),9.223372036854776e+18,5.52,10.84,0.49,9.47235,0.0,0.10587,8.5,14.9,8.39,18.5736,19.4131,0.0,14.02,4.06,8.88
317,jsat,30506 (4.93-5.03),32237 (3.74-4.01),9.223372036854776e+18,9.19,16.28,4.79,38.2955,21.215,,17.77,-3.8,13.88,9.4875,0.0,0.0881912,8.58,12.48,9.09
742,jsat,32225 (4.52-4.95),32932 (6.35-6.50),9.223372036854776e+18,5.39,1.97,0.73,19.1233,3.4687,,9.43,21.37,7.8,18.5579,0.292389,0.0,14.82,23.34,8.53
1432,jsat,32238 (2.46-2.72),34188 (3.25-3.42),9.223372036854776e+18,7.7,4.04,0.59,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.8302,2.66714,0.0,16.24,23.83,8.08
746,jsat,32225 (4.52-4.95),34188 (3.25-3.42),9.223372036854776e+18,6.81,2.46,0.28,19.1233,3.4687,,9.43,21.37,7.8,18.8302,2.66714,0.0,16.24,23.83,8.08
771,jsat,32225 (5.52-5.95),32237 (3.74-4.01),9.223372036854776e+18,0.85,12.92,1.46,9.65691,3.46728,,9.43,25.4,7.63,9.4875,0.0,0.0881912,8.58,12.48,9.09
1428,jsat,32238 (2.46-2.72),32932 (6.35-6.50),9.223372036854776e+18,6.28,4.53,1.04,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.5579,0.292389,0.0,14.82,23.34,8.53
788,jsat,32225 (5.52-5.95),32932 (3.50-3.91),9.223372036854776e+18,5.27,3.51,0.2,9.65691,3.46728,,9.43,25.4,7.63,18.6043,3.35945,0.0,14.7,28.91,7.83
1422,jsat,32238 (2.46-2.72),32931 (4.51-4.79),9.223372036854776e+18,4.15,1.39,0.21,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.7046,2.33235,0.0,12.69,26.48,7.7
807,jsat,32228 (3.72-4.00),32234 (4.69-4.94),9.223372036854776e+18,0.4,19.37,1.88,25.7514,4.76522,,11.99,24.65,7.91,25.5276,0.0,0.0676609,12.39,5.28,9.79
808,jsat,32228 (3.72-4.00),32234 (5.10-5.55),9.223372036854776e+18,0.58,16.89,0.91,25.7514,4.76522,,11.99,24.65,7.91,25.5233,0.0,0.0506868,12.57,7.76,8.82
740,jsat,32225 (4.52-4.95),32932 (3.50-3.91),9.223372036854776e+18,5.27,7.54,0.03,19.1233,3.4687,,9.43,21.37,7.8,18.6043,3.35945,0.0,14.7,28.91,7.83
814,jsat,32228 (3.72-4.00),32237 (2.37-2.98),9.223372036854776e+18,3.52,0.49,0.11,25.7514,4.76522,,11.99,24.65,7.91,9.48679,0.0,0.0285357,8.47,24.16,7.8
817,jsat,32228 (3.72-4.00),32238 (4.63-5.06),9.223372036854776e+18,3.48,4.89,0.08,25.7514,4.76522,,11.99,24.65,7.91,9.47207,0.0,0.177642,8.51,19.76,7.99
819,jsat,32228 (3.72-4.00),32238 (6.40-6.80),9.223372036854776e+18,3.51,3.71,0.02,25.7514,4.76522,,11.99,24.65,7.91,9.4666,0.0,0.0482738,8.48,20.94,7.93
822,jsat,32228 (3.72-4.00),32239 (4.56-4.95),9.223372036854776e+18,3.49,9.75,0.48,25.7514,4.76522,,11.99,24.65,7.91,9.47235,0.0,0.10587,8.5,14.9,8.39
1412,jsat,32237 (3.74-4.01),34189 (6.25-6.50),9.223372036854776e+18,6.33,6.57,1.89,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8269,13.0138,0.0,14.91,19.05,7.2
1411,jsat,32237 (3.74-4.01),34189 (5.25-5.50),9.223372036854776e+18,6.34,7.07,1.59,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8304,10.1737,0.0,14.92,19.55,7.5
1407,jsat,32237 (3.74-4.01),34188 (4.28-4.45),9.223372036854776e+18,6.69,2.63,0.66,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8255,4.51156,0.0,15.27,15.11,8.43
823,jsat,32228 (3.72-4.00),32239 (5.80-6.10),9.223372036854776e+18,3.24,13.78,1.11,25.7514,4.76522,,11.99,24.65,7.91,9.46983,0.0,0.0811663,8.75,10.87,9.02
1397,jsat,32237 (3.74-4.01),32931 (6.35-6.50),9.223372036854776e+18,4.24,13.26,1.3,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.6919,0.257304,0.0,12.82,25.74,7.79
1394,jsat,32237 (3.74-4.01),32931 (3.48-3.76),9.223372036854776e+18,4.03,26.59,1.87,9.4875,0.0,0.0881912,8.58,12.48,9.09,9.73754,2.76119,0.0,12.61,39.07,7.22
815,jsat,32228 (3.72-4.00),32237 (3.74-4.01),9.223372036854776e+18,3.41,12.17,1.18,25.7514,4.76522,,11.99,24.65,7.91,9.4875,0.0,0.0881912,8.58,12.48,9.09
736,jsat,32225 (4.52-4.95),32931 (4.51-4.79),9.223372036854776e+18,3.26,5.11,0.1,19.1233,3.4687,,9.43,21.37,7.8,18.7046,2.33235,0.0,12.69,26.48,7.7
706,jsat,32225 (3.52-3.70),33228 (4.48-4.72),9.223372036854776e+18,0.62,11.66,2.46,19.1133,3.47633,,6.96,16.13,7.75,9.62286,10.6663,0.0,6.34,4.47,5.29
703,jsat,32225 (3.52-3.70),34189 (4.25-4.50),9.223372036854776e+18,8.13,4.0,0.31,19.1133,3.47633,,6.96,16.13,7.75,18.8358,7.42697,0.0,15.09,20.13,7.44
1482,jsat,32238 (5.72-6.08),32932 (6.35-6.50),9.223372036854776e+18,6.36,6.82,0.37,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.5579,0.292389,0.0,14.82,23.34,8.53
534,jsat,32201 (4.55-4.81),32239 (4.56-4.95),9.223372036854776e+18,1.15,10.45,0.65,19.1003,0.0,,9.65,25.35,7.74,9.47235,0.0,0.10587,8.5,14.9,8.39
535,jsat,32201 (4.55-4.81),32239 (5.80-6.10),9.223372036854776e+18,0.9,14.48,1.28,19.1003,0.0,,9.65,25.35,7.74,9.46983,0.0,0.0811663,8.75,10.87,9.02
1476,jsat,32238 (5.72-6.08),32931 (4.51-4.79),9.223372036854776e+18,4.23,9.96,0.46,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.7046,2.33235,0.0,12.69,26.48,7.7
579,jsat,32201 (5.90-6.20),32237 (3.74-4.01),9.223372036854776e+18,0.97,27.63,1.72,9.6541,0.0,,9.55,40.11,7.37,9.4875,0.0,0.0881912,8.58,12.48,9.09
596,jsat,32201 (5.90-6.20),32932 (3.50-3.91),9.223372036854776e+18,5.15,11.2,0.46,9.6541,0.0,,9.55,40.11,7.37,18.6043,3.35945,0.0,14.7,28.91,7.83
612,jsat,32225 (2.70-3.00),32228 (3.72-4.00),9.223372036854776e+18,5.15,6.68,0.36,9.48025,3.49116,,6.84,17.97,7.55,25.7514,4.76522,,11.99,24.65,7.91
616,jsat,32225 (2.70-3.00),32233 (3.81-4.00),9.223372036854776e+18,5.53,11.14,0.36,9.48025,3.49116,,6.84,17.97,7.55,25.7632,0.0,0.493743,12.37,29.11,7.91
1468,jsat,32238 (4.63-5.06),32930 (2.64-2.85),9.223372036854776e+18,4.11,10.99,0.36,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8147,0.0237066,0.0,12.62,30.75,7.63
1467,jsat,32238 (4.63-5.06),33228 (4.48-4.72),9.223372036854776e+18,2.17,15.29,2.7,9.47207,0.0,0.177642,8.51,19.76,7.99,9.62286,10.6663,0.0,6.34,4.47,5.29
1463,jsat,32238 (4.63-5.06),34189 (2.87-3.20),9.223372036854776e+18,7.29,4.64,0.62,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8352,5.00709,0.0,15.8,24.4,7.37
1462,jsat,32238 (4.63-5.06),34188 (4.90-5.06),9.223372036854776e+18,6.26,10.42,0.34,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8245,6.73915,0.0,14.77,9.34,8.33
1460,jsat,32238 (4.63-5.06),34188 (4.04-4.20),9.223372036854776e+18,6.49,6.82,0.37,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8332,4.51371,0.0,15.0,12.94,8.36
649,jsat,32225 (2.70-3.00),34188 (2.24-2.41),9.223372036854776e+18,9.13,23.14,0.34,9.48025,3.49116,,6.84,17.97,7.55,18.8204,0.0298251,0.0,15.97,41.11,7.89
1454,jsat,32238 (4.63-5.06),32932 (5.50-5.91),9.223372036854776e+18,5.51,15.7,0.89,9.47207,0.0,0.177642,8.51,19.76,7.99,18.5736,19.4131,0.0,14.02,4.06,8.88
1452,jsat,32238 (4.63-5.06),32932 (2.51-2.91),9.223372036854776e+18,6.2,18.5,0.36,9.47207,0.0,0.177642,8.51,19.76,7.99,18.6118,0.02595,0.0,14.71,38.26,7.63
655,jsat,32225 (2.70-3.00),34189 (4.25-4.50),9.223372036854776e+18,8.25,2.16,0.11,9.48025,3.49116,,6.84,17.97,7.55,18.8358,7.42697,0.0,15.09,20.13,7.44
658,jsat,32225 (2.70-3.00),33228 (4.48-4.72),9.223372036854776e+18,0.5,13.5,2.26,9.48025,3.49116,,6.84,17.97,7.55,9.62286,10.6663,0.0,6.34,4.47,5.29
660,jsat,32225 (3.52-3.70),32228 (3.72-4.00),9.223372036854776e+18,5.03,8.52,0.16,19.1133,3.47633,,6.96,16.13,7.75,25.7514,4.76522,,11.99,24.65,7.91
664,jsat,32225 (3.52-3.70),32233 (3.81-4.00),9.223372036854776e+18,5.41,12.98,0.16,19.1133,3.47633,,6.96,16.13,7.75,25.7632,0.0,0.493743,12.37,29.11,7.91
697,jsat,32225 (3.52-3.70),34188 (2.24-2.41),9.223372036854776e+18,9.01,24.98,0.14,19.1133,3.47633,,6.96,16.13,7.75,18.8204,0.0298251,0.0,15.97,41.11,7.89
859,jsat,32228 (4.42-4.72),32237 (3.74-4.01),9.223372036854776e+18,3.36,10.95,1.12,25.7448,7.0675,,11.94,23.43,7.97,9.4875,0.0,0.0881912,8.58,12.48,9.09
531,jsat,32201 (4.55-4.81),32238 (6.40-6.80),9.223372036854776e+18,1.17,4.41,0.19,19.1003,0.0,,9.65,25.35,7.74,9.4666,0.0,0.0482738,8.48,20.94,7.93
876,jsat,32228 (4.42-4.72),32932 (3.50-3.91),9.223372036854776e+18,2.76,5.48,0.14,25.7448,7.0675,,11.94,23.43,7.97,18.6043,3.35945,0.0,14.7,28.91,7.83
903,jsat,32228 (5.22-5.50),32237 (3.74-4.01),9.223372036854776e+18,3.23,8.76,1.06,25.7248,9.63407,,11.81,21.24,8.03,9.4875,0.0,0.0881912,8.58,12.48,9.09
1341,jsat,32235 (6.49-6.84),34188 (3.25-3.42),9.223372036854776e+18,2.35,1.71,0.79,25.5133,0.0,0.274347,13.89,22.12,7.29,18.8302,2.66714,0.0,16.24,23.83,8.08
1131,jsat,32234 (4.69-4.94),34188 (2.24-2.41),9.223372036854776e+18,3.58,35.83,1.9,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8204,0.0298251,0.0,15.97,41.11,7.89
1337,jsat,32235 (6.49-6.84),32932 (6.35-6.50),9.223372036854776e+18,0.93,1.22,1.24,25.5133,0.0,0.274347,13.89,22.12,7.29,18.5579,0.292389,0.0,14.82,23.34,8.53
1132,jsat,32234 (4.69-4.94),34188 (3.25-3.42),9.223372036854776e+18,3.85,18.55,1.71,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8302,2.66714,0.0,16.24,23.83,8.08
1137,jsat,32234 (4.69-4.94),34189 (4.25-4.50),9.223372036854776e+18,2.7,14.85,2.35,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8358,7.42697,0.0,15.09,20.13,7.44
1140,jsat,32234 (4.69-4.94),33228 (4.48-4.72),9.223372036854776e+18,6.05,0.81,4.5,25.5276,0.0,0.0676609,12.39,5.28,9.79,9.62286,10.6663,0.0,6.34,4.47,5.29
1331,jsat,32235 (6.49-6.84),32931 (4.51-4.79),9.223372036854776e+18,1.2,4.36,0.41,25.5133,0.0,0.274347,13.89,22.12,7.29,18.7046,2.33235,0.0,12.69,26.48,7.7
1164,jsat,32234 (5.10-5.55),32932 (2.51-2.91),9.223372036854776e+18,2.14,30.5,1.19,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.6118,0.02595,0.0,14.71,38.26,7.63
1166,jsat,32234 (5.10-5.55),32932 (5.50-5.91),9.223372036854776e+18,1.45,3.7,0.06,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.5736,19.4131,0.0,14.02,4.06,8.88
1093,jsat,32234 (3.50-3.70),34188 (3.25-3.42),9.223372036854776e+18,2.9,5.09,0.71,25.546,0.0,2.14927,13.34,18.74,8.79,18.8302,2.66714,0.0,16.24,23.83,8.08
1172,jsat,32234 (5.10-5.55),34188 (4.04-4.20),9.223372036854776e+18,2.43,5.18,0.46,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8332,4.51371,0.0,15.0,12.94,8.36
1175,jsat,32234 (5.10-5.55),34189 (2.87-3.20),9.223372036854776e+18,3.23,16.64,1.45,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8352,5.00709,0.0,15.8,24.4,7.37
1179,jsat,32234 (5.10-5.55),33228 (4.48-4.72),9.223372036854776e+18,6.23,3.29,3.53,25.5233,0.0,0.0506868,12.57,7.76,8.82,9.62286,10.6663,0.0,6.34,4.47,5.29
1180,jsat,32234 (5.10-5.55),32930 (2.64-2.85),9.223372036854776e+18,0.05,22.99,1.19,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8147,0.0237066,0.0,12.62,30.75,7.63
1195,jsat,32235 (3.49-3.87),32931 (4.51-4.79),9.223372036854776e+18,0.98,5.82,0.3,25.5696,0.0,0.962967,13.67,20.66,8.0,18.7046,2.33235,0.0,12.69,26.48,7.7
1201,jsat,32235 (3.49-3.87),32932 (6.35-6.50),9.223372036854776e+18,1.15,2.68,0.53,25.5696,0.0,0.962967,13.67,20.66,8.0,18.5579,0.292389,0.0,14.82,23.34,8.53
1205,jsat,32235 (3.49-3.87),34188 (3.25-3.42),9.223372036854776e+18,2.57,3.17,0.08,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8302,2.66714,0.0,16.24,23.83,8.08
1233,jsat,32235 (4.03-5.00),32932 (3.50-3.91),9.223372036854776e+18,1.02,8.73,0.34,25.5597,0.0,0.934225,13.68,20.18,7.49,18.6043,3.35945,0.0,14.7,28.91,7.83
1307,jsat,32235 (6.07-6.42),34188 (3.25-3.42),9.223372036854776e+18,2.75,4.49,0.47,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8302,2.66714,0.0,16.24,23.83,8.08
1273,jsat,32235 (5.55-5.98),34188 (3.25-3.42),9.223372036854776e+18,2.58,3.94,0.6,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8302,2.66714,0.0,16.24,23.83,8.08
1174,jsat,32234 (5.10-5.55),34188 (4.90-5.06),9.223372036854776e+18,2.2,1.58,0.49,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8245,6.73915,0.0,14.77,9.34,8.33
1087,jsat,32234 (3.50-3.70),32932 (3.50-3.91),9.223372036854776e+18,1.36,10.17,0.96,25.546,0.0,2.14927,13.34,18.74,8.79,18.6043,3.35945,0.0,14.7,28.91,7.83
1083,jsat,32234 (3.50-3.70),32931 (4.51-4.79),9.223372036854776e+18,0.65,7.74,1.09,25.546,0.0,2.14927,13.34,18.74,8.79,18.7046,2.33235,0.0,12.69,26.48,7.7
1054,jsat,32233 (5.05-5.33),34188 (3.25-3.42),9.223372036854776e+18,4.36,3.66,0.79,25.747,0.0,1.9545,11.88,20.17,8.87,18.8302,2.66714,0.0,16.24,23.83,8.08
905,jsat,32228 (5.22-5.50),32238 (4.63-5.06),9.223372036854776e+18,3.3,1.48,0.04,25.7248,9.63407,,11.81,21.24,8.03,9.47207,0.0,0.177642,8.51,19.76,7.99
907,jsat,32228 (5.22-5.50),32238 (6.40-6.80),9.223372036854776e+18,3.33,0.3,0.1,25.7248,9.63407,,11.81,21.24,8.03,9.4666,0.0,0.0482738,8.48,20.94,7.93
910,jsat,32228 (5.22-5.50),32239 (4.56-4.95),9.223372036854776e+18,3.31,6.34,0.36,25.7248,9.63407,,11.81,21.24,8.03,9.47235,0.0,0.10587,8.5,14.9,8.39
911,jsat,32228 (5.22-5.50),32239 (5.80-6.10),9.223372036854776e+18,3.06,10.37,0.99,25.7248,9.63407,,11.81,21.24,8.03,9.46983,0.0,0.0811663,8.75,10.87,9.02
1381,jsat,32237 (2.37-2.98),33228 (4.48-4.72),9.223372036854776e+18,2.13,19.69,2.51,9.48679,0.0,0.0285357,8.47,24.16,7.8,9.62286,10.6663,0.0,6.34,4.47,5.29
1378,jsat,32237 (2.37-2.98),34189 (4.25-4.50),9.223372036854776e+18,6.62,4.03,0.36,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8358,7.42697,0.0,15.09,20.13,7.44
960,jsat,32228 (6.20-6.48),32931 (4.51-4.79),9.223372036854776e+18,1.17,4.69,0.26,25.7023,12.8457,,11.52,21.79,7.96,18.7046,2.33235,0.0,12.69,26.48,7.7
964,jsat,32228 (6.20-6.48),32932 (3.50-3.91),9.223372036854776e+18,3.18,7.12,0.13,25.7023,12.8457,,11.52,21.79,7.96,18.6043,3.35945,0.0,14.7,28.91,7.83
966,jsat,32228 (6.20-6.48),32932 (6.35-6.50),9.223372036854776e+18,3.3,1.55,0.57,25.7023,12.8457,,11.52,21.79,7.96,18.5579,0.292389,0.0,14.82,23.34,8.53
970,jsat,32228 (6.20-6.48),34188 (3.25-3.42),9.223372036854776e+18,4.72,2.04,0.12,25.7023,12.8457,,11.52,21.79,7.96,18.8302,2.66714,0.0,16.24,23.83,8.08
1372,jsat,32237 (2.37-2.98),34188 (2.24-2.41),9.223372036854776e+18,7.5,16.95,0.09,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8204,0.0298251,0.0,15.97,41.11,7.89
981,jsat,32233 (3.81-4.00),32234 (4.69-4.94),9.223372036854776e+18,0.02,23.83,1.88,25.7632,0.0,0.493743,12.37,29.11,7.91,25.5276,0.0,0.0676609,12.39,5.28,9.79
982,jsat,32233 (3.81-4.00),32234 (5.10-5.55),9.223372036854776e+18,0.2,21.35,0.91,25.7632,0.0,0.493743,12.37,29.11,7.91,25.5233,0.0,0.0506868,12.57,7.76,8.82
988,jsat,32233 (3.81-4.00),32237 (2.37-2.98),9.223372036854776e+18,3.9,4.95,0.11,25.7632,0.0,0.493743,12.37,29.11,7.91,9.48679,0.0,0.0285357,8.47,24.16,7.8
989,jsat,32233 (3.81-4.00),32237 (3.74-4.01),9.223372036854776e+18,3.79,16.63,1.18,25.7632,0.0,0.493743,12.37,29.11,7.91,9.4875,0.0,0.0881912,8.58,12.48,9.09
991,jsat,32233 (3.81-4.00),32238 (4.63-5.06),9.223372036854776e+18,3.86,9.35,0.08,25.7632,0.0,0.493743,12.37,29.11,7.91,9.47207,0.0,0.177642,8.51,19.76,7.99
993,jsat,32233 (3.81-4.00),32238 (6.40-6.80),9.223372036854776e+18,3.89,8.17,0.02,25.7632,0.0,0.493743,12.37,29.11,7.91,9.4666,0.0,0.0482738,8.48,20.94,7.93
996,jsat,32233 (3.81-4.00),32239 (4.56-4.95),9.223372036854776e+18,3.87,14.21,0.48,25.7632,0.0,0.493743,12.37,29.11,7.91,9.47235,0.0,0.10587,8.5,14.9,8.39
997,jsat,32233 (3.81-4.00),32239 (5.80-6.10),9.223372036854776e+18,3.62,18.24,1.11,25.7632,0.0,0.493743,12.37,29.11,7.91,9.46983,0.0,0.0811663,8.75,10.87,9.02
1044,jsat,32233 (5.05-5.33),32931 (4.51-4.79),9.223372036854776e+18,0.81,6.31,1.17,25.747,0.0,1.9545,11.88,20.17,8.87,18.7046,2.33235,0.0,12.69,26.48,7.7
1050,jsat,32233 (5.05-5.33),32932 (6.35-6.50),9.223372036854776e+18,2.94,3.17,0.34,25.747,0.0,1.9545,11.88,20.17,8.87,18.5579,0.292389,0.0,14.82,23.34,8.53
896,jsat,32228 (5.22-5.50),32234 (5.10-5.55),9.223372036854776e+18,0.76,13.48,0.79,25.7248,9.63407,,11.81,21.24,8.03,25.5233,0.0,0.0506868,12.57,7.76,8.82
529,jsat,32201 (4.55-4.81),32238 (4.63-5.06),9.223372036854776e+18,1.14,5.59,0.25,19.1003,0.0,,9.65,25.35,7.74,9.47207,0.0,0.177642,8.51,19.76,7.99
0,jsat,28767 (2.00-2.50),30506 (3.21-3.27),9.223372036854776e+18,14.93,16.35,5.26,1.34941,0.0,,4.04,15.88,5.9,38.314,21.1985,,18.97,-0.47,11.16
1486,jsat,32238 (5.72-6.08),34188 (3.25-3.42),9.223372036854776e+18,7.78,7.31,0.08,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.8302,2.66714,0.0,16.24,23.83,8.08
415,jsat,32233 (2.76-2.96),32234 (4.69-4.94),9.223372036854776e+18,0.01,26.37,1.91,25.778,0.0,,12.4,31.65,7.88,25.5276,0.0,0.0676609,12.39,5.28,9.79
416,jsat,32233 (2.76-2.96),32234 (5.10-5.55),9.223372036854776e+18,0.17,23.89,0.94,25.778,0.0,,12.4,31.65,7.88,25.5233,0.0,0.0506868,12.57,7.76,8.82
417,jsat,32233 (2.76-2.96),32235 (3.49-3.87),9.223372036854776e+18,1.27,10.99,0.12,25.778,0.0,,12.4,31.65,7.88,25.5696,0.0,0.962967,13.67,20.66,8.0
418,jsat,32233 (2.76-2.96),32235 (4.03-5.00),9.223372036854776e+18,1.28,11.47,0.39,25.778,0.0,,12.4,31.65,7.88,25.5597,0.0,0.934225,13.68,20.18,7.49
419,jsat,32233 (2.76-2.96),32235 (5.55-5.98),9.223372036854776e+18,1.26,11.76,0.4,25.778,0.0,,12.4,31.65,7.88,25.5361,0.0,0.926972,13.66,19.89,7.48
420,jsat,32233 (2.76-2.96),32235 (6.07-6.42),9.223372036854776e+18,1.09,12.31,0.27,25.778,0.0,,12.4,31.65,7.88,25.5268,0.0,0.862729,13.49,19.34,7.61
421,jsat,32233 (2.76-2.96),32235 (6.49-6.84),9.223372036854776e+18,1.49,9.53,0.59,25.778,0.0,,12.4,31.65,7.88,25.5133,0.0,0.274347,13.89,22.12,7.29
422,jsat,32233 (2.76-2.96),32237 (2.37-2.98),9.223372036854776e+18,3.93,7.49,0.08,25.778,0.0,,12.4,31.65,7.88,9.48679,0.0,0.0285357,8.47,24.16,7.8
423,jsat,32233 (2.76-2.96),32237 (3.74-4.01),9.223372036854776e+18,3.82,19.17,1.21,25.778,0.0,,12.4,31.65,7.88,9.4875,0.0,0.0881912,8.58,12.48,9.09
424,jsat,32233 (2.76-2.96),32238 (2.46-2.72),9.223372036854776e+18,3.86,3.78,0.39,25.778,0.0,,12.4,31.65,7.88,9.47367,0.0,0.0287791,8.54,27.87,7.49
425,jsat,32233 (2.76-2.96),32238 (4.63-5.06),9.223372036854776e+18,3.89,11.89,0.11,25.778,0.0,,12.4,31.65,7.88,9.47207,0.0,0.177642,8.51,19.76,7.99
426,jsat,32233 (2.76-2.96),32238 (5.72-6.08),9.223372036854776e+18,3.94,15.13,0.28,25.778,0.0,,12.4,31.65,7.88,9.46889,0.0,0.0927535,8.46,16.52,8.16
427,jsat,32233 (2.76-2.96),32238 (6.40-6.80),9.223372036854776e+18,3.92,10.71,0.05,25.778,0.0,,12.4,31.65,7.88,9.4666,0.0,0.0482738,8.48,20.94,7.93
428,jsat,32233 (2.76-2.96),32239 (3.20-3.40),9.223372036854776e+18,3.95,9.19,0.08,25.778,0.0,,12.4,31.65,7.88,9.47453,0.0,0.0793621,8.45,22.46,7.96
429,jsat,32233 (2.76-2.96),32239 (3.90-4.20),9.223372036854776e+18,4.01,12.98,0.23,25.778,0.0,,12.4,31.65,7.88,9.47201,0.0,0.122662,8.39,18.67,8.11
430,jsat,32233 (2.76-2.96),32239 (4.56-4.95),9.223372036854776e+18,3.9,16.75,0.51,25.778,0.0,,12.4,31.65,7.88,9.47235,0.0,0.10587,8.5,14.9,8.39
1522,jsat,32238 (6.40-6.80),32930 (2.64-2.85),9.223372036854776e+18,4.14,9.81,0.3,9.4666,0.0,0.0482738,8.48,20.94,7.93,18.8147,0.0237066,0.0,12.62,30.75,7.63
527,jsat,32201 (4.55-4.81),32237 (3.74-4.01),9.223372036854776e+18,1.07,12.87,1.35,19.1003,0.0,,9.65,25.35,7.74,9.4875,0.0,0.0881912,8.58,12.48,9.09
1521,jsat,32238 (6.40-6.80),33228 (4.48-4.72),9.223372036854776e+18,2.14,16.47,2.64,9.4666,0.0,0.0482738,8.48,20.94,7.93,9.62286,10.6663,0.0,6.34,4.47,5.29
413,jsat,32233 (2.76-2.96),32228 (6.20-6.48),9.223372036854776e+18,0.88,9.86,0.08,25.778,0.0,,12.4,31.65,7.88,25.7023,12.8457,,11.52,21.79,7.96
1549,jsat,32239 (3.90-4.20),32931 (4.51-4.79),9.223372036854776e+18,4.3,7.81,0.41,9.47201,0.0,0.122662,8.39,18.67,8.11,18.7046,2.33235,0.0,12.69,26.48,7.7
319,jsat,30506 (4.93-5.03),32238 (4.63-5.06),9.223372036854776e+18,9.26,23.56,5.89,38.2955,21.215,,17.77,-3.8,13.88,9.47207,0.0,0.177642,8.51,19.76,7.99
321,jsat,30506 (4.93-5.03),32238 (6.40-6.80),9.223372036854776e+18,9.29,24.74,5.95,38.2955,21.215,,17.77,-3.8,13.88,9.4666,0.0,0.0482738,8.48,20.94,7.93
