,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
1046,jsat,32233 (5.05-5.33),32239 (2.11-2.47),Could not retreive ua3 data,0.94,5.57,1.08,25.747,0.0,1.9545,11.88,20.17,8.87,18.6919,0.257304,0.0,12.82,25.74,7.79
1045,jsat,32233 (5.05-5.33),32239 (2.11-2.47),Could not retreive ua3 data,0.41,1.42,1.02,25.747,0.0,1.9545,11.88,20.17,8.87,18.6992,10.9195,0.0,12.29,21.59,7.85
1044,jsat,32233 (5.05-5.33),32239 (2.11-2.47),Could not retreive ua3 data,0.81,6.31,1.17,25.747,0.0,1.9545,11.88,20.17,8.87,18.7046,2.33235,0.0,12.69,26.48,7.7
1043,jsat,32233 (5.05-5.33),32239 (2.11-2.47),Could not retreive ua3 data,0.73,18.9,1.65,25.747,0.0,1.9545,11.88,20.17,8.87,9.73754,2.76119,0.0,12.61,39.07,7.22
1050,jsat,32233 (5.05-5.33),32239 (2.11-2.47),Could not retreive ua3 data,2.94,3.17,0.34,25.747,0.0,1.9545,11.88,20.17,8.87,18.5579,0.292389,0.0,14.82,23.34,8.53
1087,jsat,32234 (3.50-3.70),32239 (2.11-2.47),Could not retreive ua3 data,1.36,10.17,0.96,25.546,0.0,2.14927,13.34,18.74,8.79,18.6043,3.35945,0.0,14.7,28.91,7.83
959,jsat,32228 (6.20-6.48),32239 (2.11-2.47),Could not retreive ua3 data,1.09,17.28,0.74,25.7023,12.8457,,11.52,21.79,7.96,9.73754,2.76119,0.0,12.61,39.07,7.22
935,jsat,32228 (5.22-5.50),34189 (6.25-6.50),Could not retreive ua3 data,0.81,9.51,0.4,25.7248,9.63407,,11.81,21.24,8.03,18.8147,0.0237066,0.0,12.62,30.75,7.63
870,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,0.51,20.72,1.24,25.7448,7.0675,,11.94,23.43,7.97,9.73876,0.0245049,0.0,12.45,44.15,6.73
847,jsat,32228 (3.72-4.00),34189 (6.25-6.50),Could not retreive ua3 data,0.63,6.1,0.28,25.7514,4.76522,,11.99,24.65,7.91,18.8147,0.0237066,0.0,12.62,30.75,7.63
846,jsat,32228 (3.72-4.00),34189 (6.25-6.50),Could not retreive ua3 data,5.65,20.18,2.62,25.7514,4.76522,,11.99,24.65,7.91,9.62286,10.6663,0.0,6.34,4.47,5.29
834,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,2.83,1.31,0.62,25.7514,4.76522,,11.99,24.65,7.91,18.5579,0.292389,0.0,14.82,23.34,8.53
833,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,2.03,20.59,0.97,25.7514,4.76522,,11.99,24.65,7.91,18.5736,19.4131,0.0,14.02,4.06,8.88
832,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,2.71,4.26,0.08,25.7514,4.76522,,11.99,24.65,7.91,18.6043,3.35945,0.0,14.7,28.91,7.83
831,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,2.72,13.61,0.28,25.7514,4.76522,,11.99,24.65,7.91,18.6118,0.02595,0.0,14.71,38.26,7.63
871,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,0.67,15.64,0.75,25.7448,7.0675,,11.94,23.43,7.97,9.73754,2.76119,0.0,12.61,39.07,7.22
830,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,0.83,1.09,0.12,25.7514,4.76522,,11.99,24.65,7.91,18.6919,0.257304,0.0,12.82,25.74,7.79
828,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,0.7,1.83,0.21,25.7514,4.76522,,11.99,24.65,7.91,18.7046,2.33235,0.0,12.69,26.48,7.7
827,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,0.62,14.42,0.69,25.7514,4.76522,,11.99,24.65,7.91,9.73754,2.76119,0.0,12.61,39.07,7.22
826,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,0.46,19.5,1.18,25.7514,4.76522,,11.99,24.65,7.91,9.73876,0.0245049,0.0,12.45,44.15,6.73
803,jsat,32225 (5.52-5.95),34189 (6.25-6.50),Could not retreive ua3 data,3.19,5.35,0.0,9.65691,3.46728,,9.43,25.4,7.63,18.8147,0.0237066,0.0,12.62,30.75,7.63
802,jsat,32225 (5.52-5.95),34189 (6.25-6.50),Could not retreive ua3 data,3.09,20.93,2.34,9.65691,3.46728,,9.43,25.4,7.63,9.62286,10.6663,0.0,6.34,4.47,5.29
790,jsat,32225 (5.52-5.95),32239 (2.11-2.47),Could not retreive ua3 data,5.39,2.06,0.9,9.65691,3.46728,,9.43,25.4,7.63,18.5579,0.292389,0.0,14.82,23.34,8.53
789,jsat,32225 (5.52-5.95),32239 (2.11-2.47),Could not retreive ua3 data,4.59,21.34,1.25,9.65691,3.46728,,9.43,25.4,7.63,18.5736,19.4131,0.0,14.02,4.06,8.88
829,jsat,32228 (3.72-4.00),32239 (2.11-2.47),Could not retreive ua3 data,0.3,3.06,0.06,25.7514,4.76522,,11.99,24.65,7.91,18.6992,10.9195,0.0,12.29,21.59,7.85
958,jsat,32228 (6.20-6.48),32239 (2.11-2.47),Could not retreive ua3 data,0.93,22.36,1.23,25.7023,12.8457,,11.52,21.79,7.96,9.73876,0.0245049,0.0,12.45,44.15,6.73
872,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,0.75,3.05,0.27,25.7448,7.0675,,11.94,23.43,7.97,18.7046,2.33235,0.0,12.69,26.48,7.7
874,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,0.88,2.31,0.18,25.7448,7.0675,,11.94,23.43,7.97,18.6919,0.257304,0.0,12.82,25.74,7.79
934,jsat,32228 (5.22-5.50),34189 (6.25-6.50),Could not retreive ua3 data,5.47,16.77,2.74,25.7248,9.63407,,11.81,21.24,8.03,9.62286,10.6663,0.0,6.34,4.47,5.29
922,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,3.01,2.1,0.5,25.7248,9.63407,,11.81,21.24,8.03,18.5579,0.292389,0.0,14.82,23.34,8.53
921,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,2.21,17.18,0.85,25.7248,9.63407,,11.81,21.24,8.03,18.5736,19.4131,0.0,14.02,4.06,8.88
920,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,2.89,7.67,0.2,25.7248,9.63407,,11.81,21.24,8.03,18.6043,3.35945,0.0,14.7,28.91,7.83
919,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,2.9,17.02,0.4,25.7248,9.63407,,11.81,21.24,8.03,18.6118,0.02595,0.0,14.71,38.26,7.63
918,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,1.01,4.5,0.24,25.7248,9.63407,,11.81,21.24,8.03,18.6919,0.257304,0.0,12.82,25.74,7.79
917,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,0.48,0.35,0.18,25.7248,9.63407,,11.81,21.24,8.03,18.6992,10.9195,0.0,12.29,21.59,7.85
873,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,0.35,1.84,0.12,25.7448,7.0675,,11.94,23.43,7.97,18.6992,10.9195,0.0,12.29,21.59,7.85
916,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,0.88,5.24,0.33,25.7248,9.63407,,11.81,21.24,8.03,18.7046,2.33235,0.0,12.69,26.48,7.7
914,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,0.64,22.91,1.3,25.7248,9.63407,,11.81,21.24,8.03,9.73876,0.0245049,0.0,12.45,44.15,6.73
891,jsat,32228 (4.42-4.72),34189 (6.25-6.50),Could not retreive ua3 data,0.68,7.32,0.34,25.7448,7.0675,,11.94,23.43,7.97,18.8147,0.0237066,0.0,12.62,30.75,7.63
890,jsat,32228 (4.42-4.72),34189 (6.25-6.50),Could not retreive ua3 data,5.6,18.96,2.68,25.7448,7.0675,,11.94,23.43,7.97,9.62286,10.6663,0.0,6.34,4.47,5.29
878,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,2.88,0.09,0.56,25.7448,7.0675,,11.94,23.43,7.97,18.5579,0.292389,0.0,14.82,23.34,8.53
877,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,2.08,19.37,0.91,25.7448,7.0675,,11.94,23.43,7.97,18.5736,19.4131,0.0,14.02,4.06,8.88
876,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,2.76,5.48,0.14,25.7448,7.0675,,11.94,23.43,7.97,18.6043,3.35945,0.0,14.7,28.91,7.83
875,jsat,32228 (4.42-4.72),32239 (2.11-2.47),Could not retreive ua3 data,2.77,14.83,0.34,25.7448,7.0675,,11.94,23.43,7.97,18.6118,0.02595,0.0,14.71,38.26,7.63
915,jsat,32228 (5.22-5.50),32239 (2.11-2.47),Could not retreive ua3 data,0.8,17.83,0.81,25.7248,9.63407,,11.81,21.24,8.03,9.73754,2.76119,0.0,12.61,39.07,7.22
1088,jsat,32234 (3.50-3.70),32239 (2.11-2.47),Could not retreive ua3 data,0.68,14.68,0.09,25.546,0.0,2.14927,13.34,18.74,8.79,18.5736,19.4131,0.0,14.02,4.06,8.88
1089,jsat,32234 (3.50-3.70),32239 (2.11-2.47),Could not retreive ua3 data,1.48,4.6,0.26,25.546,0.0,2.14927,13.34,18.74,8.79,18.5579,0.292389,0.0,14.82,23.34,8.53
1101,jsat,32234 (3.50-3.70),34189 (6.25-6.50),Could not retreive ua3 data,7.0,14.27,3.5,25.546,0.0,2.14927,13.34,18.74,8.79,9.62286,10.6663,0.0,6.34,4.47,5.29
1282,jsat,32235 (5.55-5.98),34189 (6.25-6.50),Could not retreive ua3 data,1.04,10.86,0.15,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8147,0.0237066,0.0,12.62,30.75,7.63
1281,jsat,32235 (5.55-5.98),34189 (6.25-6.50),Could not retreive ua3 data,7.32,15.42,2.19,25.5361,0.0,0.926972,13.66,19.89,7.48,9.62286,10.6663,0.0,6.34,4.47,5.29
1269,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,1.16,3.45,1.05,25.5361,0.0,0.926972,13.66,19.89,7.48,18.5579,0.292389,0.0,14.82,23.34,8.53
1268,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,0.36,15.83,1.4,25.5361,0.0,0.926972,13.66,19.89,7.48,18.5736,19.4131,0.0,14.02,4.06,8.88
1267,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,1.04,9.02,0.35,25.5361,0.0,0.926972,13.66,19.89,7.48,18.6043,3.35945,0.0,14.7,28.91,7.83
1266,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,1.05,18.37,0.15,25.5361,0.0,0.926972,13.66,19.89,7.48,18.6118,0.02595,0.0,14.71,38.26,7.63
1265,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,0.84,5.85,0.31,25.5361,0.0,0.926972,13.66,19.89,7.48,18.6919,0.257304,0.0,12.82,25.74,7.79
1295,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,1.04,24.81,0.88,25.5268,0.0,0.862729,13.49,19.34,7.61,9.73876,0.0245049,0.0,12.45,44.15,6.73
1264,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,1.37,1.7,0.37,25.5361,0.0,0.926972,13.66,19.89,7.48,18.6992,10.9195,0.0,12.29,21.59,7.85
1262,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,1.05,19.18,0.26,25.5361,0.0,0.926972,13.66,19.89,7.48,9.73754,2.76119,0.0,12.61,39.07,7.22
1261,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,1.21,24.26,0.75,25.5361,0.0,0.926972,13.66,19.89,7.48,9.73876,0.0245049,0.0,12.45,44.15,6.73
2499,jsat,32930 (2.64-2.85),34189 (5.25-5.50),Could not retreive ua3 data,2.29,11.7,0.43,18.8147,0.0237066,0.0,12.62,30.75,7.63,18.8269,13.0138,0.0,14.91,19.05,7.2
1248,jsat,32235 (4.03-5.00),34189 (6.25-6.50),Could not retreive ua3 data,1.06,10.57,0.14,25.5597,0.0,0.934225,13.68,20.18,7.49,18.8147,0.0237066,0.0,12.62,30.75,7.63
1247,jsat,32235 (4.03-5.00),34189 (6.25-6.50),Could not retreive ua3 data,7.34,15.71,2.2,25.5597,0.0,0.934225,13.68,20.18,7.49,9.62286,10.6663,0.0,6.34,4.47,5.29
1235,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,1.14,3.16,1.04,25.5597,0.0,0.934225,13.68,20.18,7.49,18.5579,0.292389,0.0,14.82,23.34,8.53
1234,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,0.34,16.12,1.39,25.5597,0.0,0.934225,13.68,20.18,7.49,18.5736,19.4131,0.0,14.02,4.06,8.88
1263,jsat,32235 (5.55-5.98),32239 (2.11-2.47),Could not retreive ua3 data,0.97,6.59,0.22,25.5361,0.0,0.926972,13.66,19.89,7.48,18.7046,2.33235,0.0,12.69,26.48,7.7
1233,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,1.02,8.73,0.34,25.5597,0.0,0.934225,13.68,20.18,7.49,18.6043,3.35945,0.0,14.7,28.91,7.83
1296,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,0.88,19.73,0.39,25.5268,0.0,0.862729,13.49,19.34,7.61,9.73754,2.76119,0.0,12.61,39.07,7.22
1298,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,1.2,2.25,0.24,25.5268,0.0,0.862729,13.49,19.34,7.61,18.6992,10.9195,0.0,12.29,21.59,7.85
1337,jsat,32235 (6.49-6.84),32239 (2.11-2.47),Could not retreive ua3 data,0.93,1.22,1.24,25.5133,0.0,0.274347,13.89,22.12,7.29,18.5579,0.292389,0.0,14.82,23.34,8.53
1336,jsat,32235 (6.49-6.84),32239 (2.11-2.47),Could not retreive ua3 data,0.13,18.06,1.59,25.5133,0.0,0.274347,13.89,22.12,7.29,18.5736,19.4131,0.0,14.02,4.06,8.88
1335,jsat,32235 (6.49-6.84),32239 (2.11-2.47),Could not retreive ua3 data,0.81,6.79,0.54,25.5133,0.0,0.274347,13.89,22.12,7.29,18.6043,3.35945,0.0,14.7,28.91,7.83
1334,jsat,32235 (6.49-6.84),32239 (2.11-2.47),Could not retreive ua3 data,0.82,16.14,0.34,25.5133,0.0,0.274347,13.89,22.12,7.29,18.6118,0.02595,0.0,14.71,38.26,7.63
1333,jsat,32235 (6.49-6.84),32239 (2.11-2.47),Could not retreive ua3 data,1.07,3.62,0.5,25.5133,0.0,0.274347,13.89,22.12,7.29,18.6919,0.257304,0.0,12.82,25.74,7.79
1332,jsat,32235 (6.49-6.84),32239 (2.11-2.47),Could not retreive ua3 data,1.6,0.53,0.56,25.5133,0.0,0.274347,13.89,22.12,7.29,18.6992,10.9195,0.0,12.29,21.59,7.85
1331,jsat,32235 (6.49-6.84),32239 (2.11-2.47),Could not retreive ua3 data,1.2,4.36,0.41,25.5133,0.0,0.274347,13.89,22.12,7.29,18.7046,2.33235,0.0,12.69,26.48,7.7
1297,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,0.8,7.14,0.09,25.5268,0.0,0.862729,13.49,19.34,7.61,18.7046,2.33235,0.0,12.69,26.48,7.7
1835,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,3.28,14.63,0.19,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8204,0.0298251,0.0,15.97,41.11,7.89
1316,jsat,32235 (6.07-6.42),34189 (6.25-6.50),Could not retreive ua3 data,0.87,11.41,0.02,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8147,0.0237066,0.0,12.62,30.75,7.63
1315,jsat,32235 (6.07-6.42),34189 (6.25-6.50),Could not retreive ua3 data,7.15,14.87,2.32,25.5268,0.0,0.862729,13.49,19.34,7.61,9.62286,10.6663,0.0,6.34,4.47,5.29
1303,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,1.33,4.0,0.92,25.5268,0.0,0.862729,13.49,19.34,7.61,18.5579,0.292389,0.0,14.82,23.34,8.53
1302,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,0.53,15.28,1.27,25.5268,0.0,0.862729,13.49,19.34,7.61,18.5736,19.4131,0.0,14.02,4.06,8.88
1301,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,1.21,9.57,0.22,25.5268,0.0,0.862729,13.49,19.34,7.61,18.6043,3.35945,0.0,14.7,28.91,7.83
1300,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,1.22,18.92,0.02,25.5268,0.0,0.862729,13.49,19.34,7.61,18.6118,0.02595,0.0,14.71,38.26,7.63
1299,jsat,32235 (6.07-6.42),32239 (2.11-2.47),Could not retreive ua3 data,0.67,6.4,0.18,25.5268,0.0,0.862729,13.49,19.34,7.61,18.6919,0.257304,0.0,12.82,25.74,7.79
1329,jsat,32235 (6.49-6.84),32239 (2.11-2.47),Could not retreive ua3 data,1.44,22.03,0.56,25.5133,0.0,0.274347,13.89,22.12,7.29,9.73876,0.0245049,0.0,12.45,44.15,6.73
1232,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,1.03,18.08,0.14,25.5597,0.0,0.934225,13.68,20.18,7.49,18.6118,0.02595,0.0,14.71,38.26,7.63
1231,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,0.86,5.56,0.3,25.5597,0.0,0.934225,13.68,20.18,7.49,18.6919,0.257304,0.0,12.82,25.74,7.79
1230,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,1.39,1.41,0.36,25.5597,0.0,0.934225,13.68,20.18,7.49,18.6992,10.9195,0.0,12.29,21.59,7.85
1162,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,0.28,13.83,0.97,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.6992,10.9195,0.0,12.29,21.59,7.85
1161,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,0.12,18.72,1.12,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.7046,2.33235,0.0,12.69,26.48,7.7
1160,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,0.04,31.31,1.6,25.5233,0.0,0.0506868,12.57,7.76,8.82,9.73754,2.76119,0.0,12.61,39.07,7.22
1159,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,0.12,36.39,2.09,25.5233,0.0,0.0506868,12.57,7.76,8.82,9.73876,0.0245049,0.0,12.45,44.15,6.73
1141,jsat,32234 (4.69-4.94),34189 (6.25-6.50),Could not retreive ua3 data,0.23,25.47,2.16,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8147,0.0237066,0.0,12.62,30.75,7.63
1140,jsat,32234 (4.69-4.94),34189 (6.25-6.50),Could not retreive ua3 data,6.05,0.81,4.5,25.5276,0.0,0.0676609,12.39,5.28,9.79,9.62286,10.6663,0.0,6.34,4.47,5.29
1128,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,2.43,18.06,1.26,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.5579,0.292389,0.0,14.82,23.34,8.53
1163,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,0.25,17.98,1.03,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.6919,0.257304,0.0,12.82,25.74,7.79
1127,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,1.63,1.22,0.91,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.5736,19.4131,0.0,14.02,4.06,8.88
1125,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,2.32,32.98,2.16,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.6118,0.02595,0.0,14.71,38.26,7.63
1124,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,0.43,20.46,2.0,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.6919,0.257304,0.0,12.82,25.74,7.79
1123,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,0.1,16.31,1.94,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.6992,10.9195,0.0,12.29,21.59,7.85
1122,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,0.3,21.2,2.09,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.7046,2.33235,0.0,12.69,26.48,7.7
1121,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,0.22,33.79,2.57,25.5276,0.0,0.0676609,12.39,5.28,9.79,9.73754,2.76119,0.0,12.61,39.07,7.22
1120,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,0.06,38.87,3.06,25.5276,0.0,0.0676609,12.39,5.28,9.79,9.73876,0.0245049,0.0,12.45,44.15,6.73
1102,jsat,32234 (3.50-3.70),34189 (6.25-6.50),Could not retreive ua3 data,0.72,12.01,1.16,25.546,0.0,2.14927,13.34,18.74,8.79,18.8147,0.0237066,0.0,12.62,30.75,7.63
1126,jsat,32234 (4.69-4.94),32239 (2.11-2.47),Could not retreive ua3 data,2.31,23.63,1.96,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.6043,3.35945,0.0,14.7,28.91,7.83
1164,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,2.14,30.5,1.19,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.6118,0.02595,0.0,14.71,38.26,7.63
1165,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,2.13,21.15,0.99,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.6043,3.35945,0.0,14.7,28.91,7.83
1166,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,1.45,3.7,0.06,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.5736,19.4131,0.0,14.02,4.06,8.88
1229,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,0.99,6.3,0.21,25.5597,0.0,0.934225,13.68,20.18,7.49,18.7046,2.33235,0.0,12.69,26.48,7.7
1228,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,1.07,18.89,0.27,25.5597,0.0,0.934225,13.68,20.18,7.49,9.73754,2.76119,0.0,12.61,39.07,7.22
1227,jsat,32235 (4.03-5.00),32239 (2.11-2.47),Could not retreive ua3 data,1.23,23.97,0.76,25.5597,0.0,0.934225,13.68,20.18,7.49,9.73876,0.0245049,0.0,12.45,44.15,6.73
1214,jsat,32235 (3.49-3.87),34189 (6.25-6.50),Could not retreive ua3 data,1.05,10.09,0.37,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8147,0.0237066,0.0,12.62,30.75,7.63
1213,jsat,32235 (3.49-3.87),34189 (6.25-6.50),Could not retreive ua3 data,7.33,16.19,2.71,25.5696,0.0,0.962967,13.67,20.66,8.0,9.62286,10.6663,0.0,6.34,4.47,5.29
1201,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,1.15,2.68,0.53,25.5696,0.0,0.962967,13.67,20.66,8.0,18.5579,0.292389,0.0,14.82,23.34,8.53
1200,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,0.35,16.6,0.88,25.5696,0.0,0.962967,13.67,20.66,8.0,18.5736,19.4131,0.0,14.02,4.06,8.88
1199,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,1.03,8.25,0.17,25.5696,0.0,0.962967,13.67,20.66,8.0,18.6043,3.35945,0.0,14.7,28.91,7.83
1198,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,1.04,17.6,0.37,25.5696,0.0,0.962967,13.67,20.66,8.0,18.6118,0.02595,0.0,14.71,38.26,7.63
1197,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,0.85,5.08,0.21,25.5696,0.0,0.962967,13.67,20.66,8.0,18.6919,0.257304,0.0,12.82,25.74,7.79
1196,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,1.38,0.93,0.15,25.5696,0.0,0.962967,13.67,20.66,8.0,18.6992,10.9195,0.0,12.29,21.59,7.85
1195,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,0.98,5.82,0.3,25.5696,0.0,0.962967,13.67,20.66,8.0,18.7046,2.33235,0.0,12.69,26.48,7.7
1194,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,1.06,18.41,0.78,25.5696,0.0,0.962967,13.67,20.66,8.0,9.73754,2.76119,0.0,12.61,39.07,7.22
1193,jsat,32235 (3.49-3.87),32239 (2.11-2.47),Could not retreive ua3 data,1.22,23.49,1.27,25.5696,0.0,0.962967,13.67,20.66,8.0,9.73876,0.0245049,0.0,12.45,44.15,6.73
1180,jsat,32234 (5.10-5.55),34189 (6.25-6.50),Could not retreive ua3 data,0.05,22.99,1.19,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8147,0.0237066,0.0,12.62,30.75,7.63
1179,jsat,32234 (5.10-5.55),34189 (6.25-6.50),Could not retreive ua3 data,6.23,3.29,3.53,25.5233,0.0,0.0506868,12.57,7.76,8.82,9.62286,10.6663,0.0,6.34,4.47,5.29
1167,jsat,32234 (5.10-5.55),32239 (2.11-2.47),Could not retreive ua3 data,2.25,15.58,0.29,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.5579,0.292389,0.0,14.82,23.34,8.53
788,jsat,32225 (5.52-5.95),32239 (2.11-2.47),Could not retreive ua3 data,5.27,3.51,0.2,9.65691,3.46728,,9.43,25.4,7.63,18.6043,3.35945,0.0,14.7,28.91,7.83
1349,jsat,32235 (6.49-6.84),34189 (6.25-6.50),Could not retreive ua3 data,7.55,17.65,2.0,25.5133,0.0,0.274347,13.89,22.12,7.29,9.62286,10.6663,0.0,6.34,4.47,5.29
787,jsat,32225 (5.52-5.95),32239 (2.11-2.47),Could not retreive ua3 data,5.28,12.86,0.0,9.65691,3.46728,,9.43,25.4,7.63,18.6118,0.02595,0.0,14.71,38.26,7.63
785,jsat,32225 (5.52-5.95),32239 (2.11-2.47),Could not retreive ua3 data,2.86,3.81,0.22,9.65691,3.46728,,9.43,25.4,7.63,18.6992,10.9195,0.0,12.29,21.59,7.85
328,jsat,30506 (4.93-5.03),32239 (2.11-2.47),Could not retreive ua3 data,5.32,47.95,7.15,38.2955,21.215,,17.77,-3.8,13.88,9.73876,0.0245049,0.0,12.45,44.15,6.73
